sample_id,x_measured_,x_measured_Ace_ngg,x_measured_Acy_ngg,x_measured_Ane_ngg,x_measured_Ant_ngg,x_measured_Any_ngg,x_measured_Atrazine_ngg,x_measured_BBP_ngg,x_measured_BaA_ngg,x_measured_BaP_ngg,x_measured_Baa_ngg,x_measured_BbF_ngg,x_measured_Bbf_ngg,x_measured_BghiP_ngg,x_measured_Bgp_ngg,x_measured_BkF_ngg,x_measured_Bkf_ngg,x_measured_CEC_cmolkg,x_measured_CTC,x_measured_CTC_ngg,x_measured_Chlorobenzilate_ngg,x_measured_Chr_ngg,x_measured_Clay_pct,x_measured_Co_mgkg,x_measured_DBP_ngg,x_measured_DEHP_ngg,x_measured_DEP_ngg,x_measured_DMP_ngg,x_measured_DNOP_ngg,x_measured_DahA_ngg,x_measured_DiBP_ngg,x_measured_Dicofol_ngg,x_measured_EC_uScm,x_measured_ENRO,x_measured_ENRO_ngg,x_measured_Endosulfan,x_measured_Endosulfan_ngg,x_measured_Fe_mgkg,x_measured_Fla_ngg,x_measured_Fle_ngg,x_measured_Flt_ngg,x_measured_Flu_ngg,x_measured_HCB_ngg,x_measured_HM_total,x_measured_Heptachlor_ngg,x_measured_IcdP_ngg,x_measured_Ind_ngg,x_measured_Mn_mgkg,x_measured_N/A,x_measured_Nap_ngg,x_measured_OCP_total,x_measured_OC_pct,x_measured_OM_pct,x_measured_OPEs_ngg,x_measured_OP_total,x_measured_OTC,x_measured_OTC_ngg,x_measured_PCB101_ngg,x_measured_PCB138_ngg,x_measured_PCB153_ngg,x_measured_PCB180_ngg,x_measured_PCB28_ngg,x_measured_PCB52_ngg,x_measured_Phe_ngg,x_measured_Pyr_ngg,x_measured_SDZ,x_measured_SDZ_ngg,x_measured_SKIP,x_measured_SMZ,x_measured_SMZ_ngg,x_measured_Sand_pct,x_measured_Silt_pct,x_measured_SumDDT_ngg,x_measured_SumEndosulfan_ngg,x_measured_SumHCH_ngg,x_measured_SumOCP_ngg,x_measured_SumPAE,x_measured_SumPAE_ngg,x_measured_SumPBDE_ngg,x_measured_SumPCB_ngg,x_measured_Sum_PAH_ngg,x_measured_TotalPHC_mgkg,x_measured_V_mgkg,x_measured_none,"x_measured_o, p′-DDD_ngg","x_measured_o, p′-DDE_ngg","x_measured_o, p′-DDT_ngg","x_measured_p, p′-DDD_ngg","x_measured_p, p′-DDE_ngg","x_measured_p, p′-DDT_ngg",x_measured_pH,x_measured_skip,x_measured_α-HCH_ngg,x_measured_γ-HCH_ngg,x_measured_δ-HCH_ngg,x_measured_正文仅min-max范围无采样点级数值,source_id,paper_id,matrix,site_type,province,n_hm,n_op,latitude,longitude,audit_flag,x_measured_SumPFAS_ngg,data_version
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.52,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.85,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.41,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.9,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.62,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.89,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.4,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.52,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.63,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.58,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.3,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4545.88,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.69,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.59,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.86,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.22,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2062.32,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.57,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.17,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.0,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__ERL_(mg/kg),,0.044,0.044,,0.0853,,,,,,,,,,,,,,,,,0.384,,,,,,,,,,,,,,,,,,,0.6,0.019,,,,,,,,0.16,,,,,,,,,,,,,,0.24,0.43,,,,,,,,,,,,,,,,4.022,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,13,,,single_point,,v2_trusted_augmented_20260715
The_Pollution_Characteristics_and_Full-Scale_Risk__The_Pollution_Characteristics_and_Full-Scale_Risk__ERM_(mg/kg),,0.64,0.64,,1.1,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,5.1,0.54,,,,,,,,2.1,,,,,,,,,,,,,,1.5,1.6,,,,,,,,,,,,,,,,44.792,,,,,,,,,,,,,,,,The_Pollution_Characteristics_and_Full-Scale_Risk_,The_Pollution_Characteristics_and_Full-Scale_Risk_,soil,,,0,13,,,single_point,,v2_trusted_augmented_20260715
Wang T - 2023 - Spatial distribution and source ap_Wang T - 2023 - Spatial distribution and source ap_col2,,16.665,24.73,,30.06,,,,507.55,136.39499999999998,,719.0,,333.465,,,,,,,,422.2,,,,,,,,,,,,,,,,,,,,26.415,,,,,406.105,,,144.41000000000005,,,,,,,,,,,,,,194.205,392.46,,,,,,,,,,,,,,,,2707.82,,,,,,,,,,,,,,,,Wang T - 2023 - Spatial distribution and source ap,Wang T - 2023 - Spatial distribution and source ap,soil,,,0,14,,,single_point,,v2_trusted_augmented_20260715
Wang T - 2023 - Spatial distribution and source ap_Wang T - 2023 - Spatial distribution and source ap_col4,,47.075,72.895,,157.85,,,,746.6949999999999,460.76,,1127.1,,785.895,,,,,,,,666.625,,,,,,,,,,,,,,,,,,,,82.52,,,,,910.685,,,113.19,,,,,,,,,,,,,,642.1,872.67,,,,,,,,,,,,,,,,86.14,,,,,,,,,,,,,,,,Wang T - 2023 - Spatial distribution and source ap,Wang T - 2023 - Spatial distribution and source ap,soil,,,0,14,,,single_point,,v2_trusted_augmented_20260715
"Wei Zhao 等 - 2022 - Occurrences, potential sources_Wei Zhao 等 - 2022 - Occurrences, potential sources_DF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,1.0,,,,,,,,,,,,,,,,,,,,,,"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources",soil,,,0,8,,,single_point,,v2_trusted_augmented_20260715
"Wei Zhao 等 - 2022 - Occurrences, potential sources_Wei Zhao 等 - 2022 - Occurrences, potential sources_ERLa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources",soil,,,0,2,,,single_point,,v2_trusted_augmented_20260715
"Wei Zhao 等 - 2022 - Occurrences, potential sources_Wei Zhao 等 - 2022 - Occurrences, potential sources_ERMb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources",soil,,,0,3,,,single_point,,v2_trusted_augmented_20260715
"Wei Zhao 等 - 2022 - Occurrences, potential sources_Wei Zhao 等 - 2022 - Occurrences, potential sources_MDLs_(ng/g)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,,1.38,,,,,,,,,,,,,,,,,,,,,,"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources",soil,,,0,8,,,single_point,,v2_trusted_augmented_20260715
"Wei Zhao 等 - 2022 - Occurrences, potential sources_Wei Zhao 等 - 2022 - Occurrences, potential sources_MDLs_(ng/g)_DF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.47,,,,,,"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources",soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
"Wei Zhao 等 - 2022 - Occurrences, potential sources_Wei Zhao 等 - 2022 - Occurrences, potential sources_PELd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.77,,0.99,,,,,,,,,,,,,,,,,,,,,,"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources",soil,,,0,3,,,single_point,,v2_trusted_augmented_20260715
"Wei Zhao 等 - 2022 - Occurrences, potential sources_Wei Zhao 等 - 2022 - Occurrences, potential sources_Range_(Mean)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.21,,16.205000000000002,,,,,,,,,,,,,,,,,,,,,,"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources",soil,,,0,2,,,single_point,,v2_trusted_augmented_20260715
"Wei Zhao 等 - 2022 - Occurrences, potential sources_Wei Zhao 等 - 2022 - Occurrences, potential sources_SR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43,,,,,,"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources",soil,,,0,2,,,single_point,,v2_trusted_augmented_20260715
"Wei Zhao 等 - 2022 - Occurrences, potential sources_Wei Zhao 等 - 2022 - Occurrences, potential sources_Statistical_parameters_(ng/g)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,0.33,,,,,,,,,,,,,,,,5.37,,,,,,"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources",soil,,,0,6,,,single_point,,v2_trusted_augmented_20260715
"Wei Zhao 等 - 2022 - Occurrences, potential sources_Wei Zhao 等 - 2022 - Occurrences, potential sources_TELc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,,0.32,,,,,,,,,,,,,,,,,,,,,,"Wei Zhao 等 - 2022 - Occurrences, potential sources","Wei Zhao 等 - 2022 - Occurrences, potential sources",soil,,,0,3,,,single_point,,v2_trusted_augmented_20260715
Yan Zha 等 - 2023 - Occurrence and ecological risk _Yan Zha 等 - 2023 - Occurrence and ecological risk _Abbreviation,,,,,,,,,,,,,,,,,,,,59.5,,,,,,,,,,,,,,,46583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yan Zha 等 - 2023 - Occurrence and ecological risk ,Yan Zha 等 - 2023 - Occurrence and ecological risk ,soil,,,0,2,,,single_point,,v2_trusted_augmented_20260715
Yan Zha 等 - 2023 - Occurrence and ecological risk _Yan Zha 等 - 2023 - Occurrence and ecological risk _CAS,,,,,,,,,,,,,,,,,,,,0.219,,,,,,,,,,,,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yan Zha 等 - 2023 - Occurrence and ecological risk ,Yan Zha 等 - 2023 - Occurrence and ecological risk ,soil,,,0,2,,,single_point,,v2_trusted_augmented_20260715
Yan Zha 等 - 2023 - Occurrence and ecological risk _Yan Zha 等 - 2023 - Occurrence and ecological risk _Chicken_manure,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yan Zha 等 - 2023 - Occurrence and ecological risk ,Yan Zha 等 - 2023 - Occurrence and ecological risk ,soil,,,0,2,,,single_point,,v2_trusted_augmented_20260715
Yan Zha 等 - 2023 - Occurrence and ecological risk _Yan Zha 等 - 2023 - Occurrence and ecological risk _ECso/mg·L-1,,,,,,,,,,,,,,,,,,,,0.219,,,,,,,,,,,,,,,0.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yan Zha 等 - 2023 - Occurrence and ecological risk ,Yan Zha 等 - 2023 - Occurrence and ecological risk ,soil,,,0,2,,,single_point,,v2_trusted_augmented_20260715
Yan Zha 等 - 2023 - Occurrence and ecological risk _Yan Zha 等 - 2023 - Occurrence and ecological risk _Far_soil,,,,,,,,,,,,,,,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yan Zha 等 - 2023 - Occurrence and ecological risk ,Yan Zha 等 - 2023 - Occurrence and ecological risk ,soil,,,0,2,,,single_point,,v2_trusted_augmented_20260715
Yan Zha 等 - 2023 - Occurrence and ecological risk _Yan Zha 等 - 2023 - Occurrence and ecological risk _Kd/L·kg-1,,,,,,,,,,,,,,,,,,,,280.32,,,,,,,,,,,,,,,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yan Zha 等 - 2023 - Occurrence and ecological risk ,Yan Zha 等 - 2023 - Occurrence and ecological risk ,soil,,,0,2,,,single_point,,v2_trusted_augmented_20260715
Yan Zha 等 - 2023 - Occurrence and ecological risk _Yan Zha 等 - 2023 - Occurrence and ecological risk _Near_soil,,,,,,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yan Zha 等 - 2023 - Occurrence and ecological risk ,Yan Zha 等 - 2023 - Occurrence and ecological risk ,soil,,,0,2,,,single_point,,v2_trusted_augmented_20260715
Yan Zha 等 - 2023 - Occurrence and ecological risk _Yan Zha 等 - 2023 - Occurrence and ecological risk _PENCwater/μg.L-1,,,,,,,,,,,,,,,,,,,,1280.0,,,,,,,,,,,,,,,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yan Zha 等 - 2023 - Occurrence and ecological risk ,Yan Zha 等 - 2023 - Occurrence and ecological risk ,soil,,,0,2,,,single_point,,v2_trusted_augmented_20260715
Yintao Lu 等 - 2022 - Combined pollution of heavy m_Yintao Lu 等 - 2022 - Combined pollution of heavy m_Ni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,,,,,,,,,,,,,,,Yintao Lu 等 - 2022 - Combined pollution of heavy m,Yintao Lu 等 - 2022 - Combined pollution of heavy m,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
Yintao Lu 等 - 2022 - Combined pollution of heavy m_Yintao Lu 等 - 2022 - Combined pollution of heavy m_TPAH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,Yintao Lu 等 - 2022 - Combined pollution of heavy m,Yintao Lu 等 - 2022 - Combined pollution of heavy m,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_Minimum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.07,,,,,,,,,,,,,,,,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,soil,,,0,1,,,single_point,,v2_trusted_augmented_20260715
Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_Nemero_composite_index,,,,,,,,,0.0076,0.1101,,0.0137,,,,0.0007,,,,,,,,,,,,,,0.0206,,,,,,,,,,,,,,,,,,,,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,soil,,,0,6,,,single_point,,v2_trusted_augmented_20260715
Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_One-factor_index,,,,,,,,,0.064,0.9665,,0.1173,,,,0.0068,,,,,,,,,,,,,,0.1975,,,,,,,,,,,,,,,,,,,,0.0055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,soil,,,0,6,,,single_point,,v2_trusted_augmented_20260715
Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_Pollution_level,,,,,,,,,0.0456,0.6878,,0.0835,,,,0.0048,,,,,,,,,,,,,,0.1404,,,,,,,,,,,,,,,,,,,,0.0039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,soil,,,0,6,,,single_point,,v2_trusted_augmented_20260715
Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_Standard,,0.02,0.06,,0.04,,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,0.37,0.05,,,,,,,,0.07,,,,,,,,,,,,,,0.31,0.47,,,,,,,,,,,,,,,,184.52,,,,,,,,,,,,,,,,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,soil,,,0,16,,,single_point,,v2_trusted_augmented_20260715
Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_Yong-Jiang Zhang 等 - 2023 - Spatial distribution c_Toxicity_equivalent,,0.001,0.001,,0.01,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,0.001,0.001,,,,,,,,0.001,,,,,,,,,,,,,,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,Yong-Jiang Zhang 等 - 2023 - Spatial distribution c,soil,,,0,15,,,single_point,,v2_trusted_augmented_20260715
