sample_id,site_id,source_id,province,pollution_type,split,subset,split_strategy,split_version,split_site_group,split_source_group,split_region_holdout,region
26025,26026,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26026,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26026,26027,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26027,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26027,26028,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26028,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26028,26029,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26029,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26029,26030,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26030,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26030,26031,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26031,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26031,26032,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26032,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26032,26033,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26033,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26033,26034,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26034,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26034,26035,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26035,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26035,26036,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26036,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26036,26037,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26037,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26037,26038,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26038,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26038,26039,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26039,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26039,26040,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26040,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26040,26041,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26041,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26041,26042,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26042,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26042,26043,10.1016/j.envpol.2021.118511,Shaanxi,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26043,10.1016/j.envpol.2021.118511,"skipped: province 过多, 本版不强制",
26043,26044,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26044,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26044,26045,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26045,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26045,26046,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26046,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26046,26047,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26047,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26047,26048,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26048,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26048,26049,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26049,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26049,26050,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26050,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26050,26051,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26051,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26051,26052,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26052,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26052,26053,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26053,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26053,26054,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26054,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26054,26055,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26055,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26055,26056,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26056,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26056,26057,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26057,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26057,26058,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26058,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26058,26059,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26059,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26059,26060,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26060,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26060,26061,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26061,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26061,26062,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26062,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26062,26063,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26063,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26063,26064,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26064,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26064,26065,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26065,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26065,26066,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26066,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26066,26067,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26067,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26067,26068,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26068,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26068,26069,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26069,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26069,26070,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26070,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26070,26071,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26071,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26071,26072,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26072,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26072,26073,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26073,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26073,26074,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26074,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26074,26075,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26075,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26075,26076,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26076,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26076,26077,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26077,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26077,26078,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26078,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26078,26079,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26079,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26079,26080,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26080,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26080,26081,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26081,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26081,26082,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26082,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26082,26083,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26083,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26083,26084,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26084,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26084,26085,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26085,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26085,26086,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26086,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26086,26087,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26087,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26087,26088,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26088,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26088,26089,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26089,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26089,26090,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26090,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26090,26091,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26091,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26091,26092,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26092,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26092,26093,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26093,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26093,26094,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26094,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26094,26095,10.1016/j.envpol.2025.126198,Hubei,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26095,10.1016/j.envpol.2025.126198,"skipped: province 过多, 本版不强制",
26095,26096,10.1016/j.scitotenv.2020.140755,Guangdong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26096,10.1016/j.scitotenv.2020.140755,"skipped: province 过多, 本版不强制",
26096,26097,10.1016/j.scitotenv.2020.140755,Guangdong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26097,10.1016/j.scitotenv.2020.140755,"skipped: province 过多, 本版不强制",
26097,26098,10.1016/j.scitotenv.2020.140755,Guangdong,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26098,10.1016/j.scitotenv.2020.140755,"skipped: province 过多, 本版不强制",
26098,26099,10.1016/j.scitotenv.2022.154413,Jiangsu,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26099,10.1016/j.scitotenv.2022.154413,"skipped: province 过多, 本版不强制",
26100,26101,10.1038/s41598-017-02999-0),unknown,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26101,10.1038/s41598-017-02999-0),"skipped: province 过多, 本版不强制",
26101,26102,10.1038/s41598-017-02999-0),unknown,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26102,10.1038/s41598-017-02999-0),"skipped: province 过多, 本版不强制",
26102,26103,10.1038/s41598-017-02999-0),unknown,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26103,10.1038/s41598-017-02999-0),"skipped: province 过多, 本版不强制",
26103,26104,10.1038/s41598-017-02999-0),unknown,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26104,10.1038/s41598-017-02999-0),"skipped: province 过多, 本版不强制",
26104,26105,10.1038/s41598-017-02999-0),unknown,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26105,10.1038/s41598-017-02999-0),"skipped: province 过多, 本版不强制",
26105,26106,10.1038/s41598-017-02999-0),unknown,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26106,10.1038/s41598-017-02999-0),"skipped: province 过多, 本版不强制",
26106,26107,10.1038/s41598-017-02999-0),unknown,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26107,10.1038/s41598-017-02999-0),"skipped: province 过多, 本版不强制",
26107,26108,10.1038/s41598-017-02999-0),unknown,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26108,10.1038/s41598-017-02999-0),"skipped: province 过多, 本版不强制",
26108,26109,10.1038/s41598-017-02999-0),unknown,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26109,10.1038/s41598-017-02999-0),"skipped: province 过多, 本版不强制",
26109,26110,10.1038/s41598-017-02999-0),unknown,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26110,10.1038/s41598-017-02999-0),"skipped: province 过多, 本版不强制",
26150,26151,10.2205/2023ES02SI08,Guangdong,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26151,10.2205/2023ES02SI08,"skipped: province 过多, 本版不强制",
26151,26152,10.1016/j.ecoenv.2013.10.034,Shandong,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26152,10.1016/j.ecoenv.2013.10.034,"skipped: province 过多, 本版不强制",
26161,26162,10.3390/app15084407,unknown,OP,test,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26162,10.3390/app15084407,"skipped: province 过多, 本版不强制",
26162,26163,10.1080/09603123.2011.634392,Zhejiang,OP,train,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26163,10.1080/09603123.2011.634392,"skipped: province 过多, 本版不强制",
26175,26176,10.1080/15226514.2020.1754760,New York,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26176,10.1080/15226514.2020.1754760,"skipped: province 过多, 本版不强制",
26176,26177,10.1080/15226514.2020.1754760,New York,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26177,10.1080/15226514.2020.1754760,"skipped: province 过多, 本版不强制",
26177,26178,10.1080/15226514.2020.1754760,New York,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26178,10.1080/15226514.2020.1754760,"skipped: province 过多, 本版不强制",
26178,26179,10.1080/15226514.2020.1754760,New York,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26179,10.1080/15226514.2020.1754760,"skipped: province 过多, 本版不强制",
26179,26180,10.1080/15226514.2020.1754760,New York,OP,valid,op,source_level_stratified_groupkfold,v0.8_op_stratified_fix,26180,10.1080/15226514.2020.1754760,"skipped: province 过多, 本版不强制",
